Region,Total Homes Sold,Adjusted Average Homes Sold,Adjusted Average New Listings,Adjusted Pending Sales
"Clearfield County, PA",26.19848975188781,4.275080906148867,5.023732470334412,2.111111111111111
"Clearlake, CA metro area",106.77947932618683,18.862174578866767,24.30321592649311,9.641653905053598
"Clearwater County, ID",12.0,1.8211538461538461,1.8596153846153847,1.198076923076923
"Clearwater County, MN",7.878289473684211,1.324013157894737,1.5345394736842106,1.4029605263157894
"Cleburne County, AL",10.119623655913978,1.7338709677419355,1.9448924731182795,1.368279569892473
"Cleburne County, AR",52.30867052023121,8.973410404624277,11.530635838150289,4.75028901734104
"Clermont County, OH",320.03901170351105,57.06631989596879,63.20546163849155,42.955786736020805
"Cleveland County, AR",4.532133676092545,1.0899742930591259,1.2519280205655527,1.0719794344473008
"Cleveland County, NC",57.4200323101777,10.45557350565428,12.712439418416801,7.974151857835218
"Cleveland County, OK",489.1350601295097,86.62257169287696,94.05920444033302,69.04347826086956
"Cleveland, MS metro area",2.08,1.0,1.0266666666666666,1.0
"Cleveland, OH metro area",3178.0039164490863,567.3289817232376,657.2441253263707,435.86945169712794
"Cleveland, TN metro area",267.4928400954654,47.56443914081146,35.389021479713605,21.43198090692124
"Clewiston, FL metro area",29.787401574803148,5.028871391076115,6.727034120734908,3.4015748031496065
"Clinch County, GA",2.6695652173913045,1.1565217391304348,1.1304347826086956,1.0
"Clinton County, IA",61.0059880239521,10.565269461077845,9.801197604790419,5.196407185628742
"Clinton County, IN",30.9,5.276595744680851,5.547872340425532,4.107446808510638
"Clinton County, KY",6.415384615384616,1.2205128205128206,1.323076923076923,1.1205128205128205
"Clinton County, MI",105.87673611111111,18.755208333333332,21.68923611111111,13.081597222222221
"Clinton County, MO",31.01309523809524,5.220238095238095,5.963095238095238,4.110714285714286
"Clinton County, NY",68.89963503649635,11.91970802919708,12.052919708029197,5.638686131386861
"Clinton County, OH",55.15936952714536,9.681260945709282,11.697022767075307,6.684763572679509
"Clinton County, PA",18.804878048780488,3.097560975609756,3.651031894934334,1.6135084427767354
"Clinton, IA metro area",58.37881508078995,10.11669658886894,9.466786355475763,4.1508078994614
"Cloud County, KS",4.558139534883721,1.0988372093023255,1.186046511627907,1.0406976744186047
"Clovis, NM metro area",63.628989361702125,11.172872340425531,12.591755319148936,8.095744680851064
"Coahoma County, MS",3.2324723247232474,1.03690036900369,1.1070110701107012,1.081180811808118
"Coal County, OK",3.8054607508532423,1.1331058020477816,1.1569965870307166,1.1262798634812288
"Cochise County, AZ",88.43956043956044,15.785714285714286,19.86401098901099,10.270604395604396
"Cochran County, TX",1.8333333333333333,1.0,1.088235294117647,1.0
"Cocke County, TN",31.198245614035088,5.1,2.924561403508772,1.6280701754385964
"Coconino County, AZ",223.87625418060202,39.97826086956522,44.419732441471574,24.964882943143813
"Codington County, SD",46.96011396011396,8.092592592592593,8.098290598290598,4.836182336182336
"Coeur d'Alene, ID metro area",390.1534954407295,69.48632218844985,79.81306990881458,51.80243161094225
"Coffee County, AL",94.42142857142858,16.536734693877552,18.466326530612246,9.611224489795918
"Coffee County, GA",3.2,1.0727272727272728,1.087878787878788,1.0666666666666667
"Coffee County, TN",94.81853785900783,16.673629242819842,18.10313315926893,11.862924281984334
"Coffey County, KS",9.241316270566728,1.5648994515539305,1.659963436928702,1.1590493601462524
"Coffeyville, KS metro area",33.23255813953488,5.568710359408033,5.99154334038055,2.528541226215645
"Coke County, TX",4.873563218390805,1.1494252873563218,1.160919540229885,1.0977011494252873
"Colbert County, AL",6.42485549132948,1.416184971098266,1.5895953757225434,1.1849710982658959
"Coldwater, MI metro area",50.65635359116022,8.687292817679557,8.94364640883978,4.925966850828729
"Cole County, MO",112.43053435114504,19.835114503816794,20.389312977099237,13.595419847328245
"Coleman County, TX",10.06936416184971,1.6416184971098267,1.9942196531791907,1.2003853564547207
"Coles County, IL",48.77049180327869,8.551912568306012,9.907103825136613,3.612021857923497
"Colfax County, NE",3.366255144032922,1.0823045267489713,1.1275720164609053,1.0864197530864197
"Colfax County, NM",37.090287277701776,6.138166894664843,5.9151846785225715,2.508891928864569
"College Station, TX metro area",355.6046511627907,62.94232558139535,73.39720930232558,39.87813953488372
"Colleton County, SC",41.139773895169576,7.001027749229188,8.054470709146969,3.9270298047276464
"Collier County, FL",1320.600561272217,234.49766136576238,279.93919550982224,150.25257249766136
"Collingsworth County, TX",1.8125,1.0,1.0520833333333333,1.0
"Colonial Heights, VA",26.629151291512915,4.439114391143911,4.799815498154982,3.8293357933579335
"Colorado County, TX",19.553521126760565,3.130985915492958,3.947887323943662,1.8774647887323943
"Colquitt County, GA",16.917004048582996,3.1781376518218623,2.967611336032389,2.172064777327935
"Columbia County, AR",16.647948164146868,2.7235421166306697,3.2786177105831533,1.7386609071274297
"Columbia County, FL",36.69836956521739,4.6875,1.1521739130434783,1.108695652173913
"Columbia County, GA",403.4990875912409,71.36222627737226,74.39507299270073,48.20346715328467
"Columbia County, NY",64.02514792899409,10.939349112426035,14.393491124260356,3.36094674556213
"Columbia County, OR",86.87175043327557,15.36048526863085,17.577123050259964,12.974003466204506
"Columbia County, PA",43.19418483904465,7.421599169262721,7.69055036344756,4.409138110072689
"Columbia County, WA",9.540856031128405,1.4863813229571985,1.6439688715953307,1.2042801556420233
"Columbia County, WI",91.09807073954984,16.012861736334404,17.882636655948552,10.463022508038586
"Columbia, MO metro area",298.4871406959153,53.19213313161876,59.40695915279879,30.5446293494705
"Columbiana County, OH",94.6311377245509,16.580838323353294,19.99880239520958,10.589221556886228
"Columbus County, NC",28.88179347826087,4.830163043478261,6.2771739130434785,2.3192934782608696
"Columbus, IN metro area",133.73948439620082,23.705563093622796,23.90773405698779,16.598371777476256
"Columbus, MS metro area",2.0342465753424657,1.047945205479452,1.0068493150684932,1.0684931506849316
"Columbus, NE metro area",33.594861660079054,5.690711462450593,5.965415019762846,4.126482213438735
"Columbus, OH metro area",3352.8710359408033,602.6109936575053,662.3763213530656,479.4186046511628
"Colusa County, CA",37.09090909090909,3.940909090909091,1.1590909090909092,1.0863636363636364
"Comanche County, OK",198.8177570093458,35.796728971962615,35.217289719626166,25.114485981308412
"Comanche County, TX",16.976359338061467,2.710401891252955,3.624113475177305,1.8037825059101655
"Concho County, TX",3.1485943775100402,1.3734939759036144,1.176706827309237,1.0120481927710843
"Concord, NH metro area",264.4662379421222,47.11736334405145,54.036977491961416,33.37942122186495
"Concordia Parish, LA",7.226415094339623,1.3773584905660377,1.2377358490566037,1.0528301886792453
"Conecuh County, AL",3.23963133640553,1.304147465437788,1.0506912442396312,1.1290322580645162
"Conejos County, CO",6.631578947368421,1.1578947368421053,1.292763157894737,1.049342105263158
"Connersville, IN metro area",13.923076923076923,2.3403846153846155,2.4096153846153845,1.6
"Contra Costa County, CA",1514.244105409154,270.58529819694866,301.69486823855755,250.04022191400833
"Converse County, WY",24.628659476117104,3.9275808936825887,3.682588597842835,1.6764252696456086
"Conway County, AR",15.967054263565892,2.61046511627907,3.0,1.5484496124031009
"Cook County, GA",13.487407407407407,2.3422222222222224,2.2,1.605925925925926
"Cook County, IL",7264.812942366027,1292.1991911021235,1651.9464105156724,966.381193124368
"Cook County, MN",3.1828793774319064,1.0233463035019454,1.1634241245136188,1.038910505836576
"Cooke County, TX",49.511576626240355,8.541345093715545,10.7651598676957,6.283351708930541
"Cookeville, TN metro area",117.65577596266044,20.65810968494749,22.210035005834307,14.278879813302217
"Cooper County, MO",16.19730941704036,2.6472346786248133,2.913303437967115,1.9820627802690582
"Coos Bay, OR metro area",107.83413461538461,18.963942307692307,21.77403846153846,14.444711538461538
"Coos County, NH",63.75966850828729,10.98987108655617,13.008287292817679,5.669429097605893
"Coos County, OR",103.16832579185521,18.041628959276018,21.078733031674208,13.815384615384616
"Coosa County, AL",7.706214689265536,1.4322033898305084,1.3333333333333333,1.1355932203389831
"Copiah County, MS",11.98166259168704,1.832518337408313,1.9951100244498778,1.2029339853300733
"Cordele, GA metro area",5.4945054945054945,1.3472527472527474,1.4395604395604396,1.1142857142857143
"Corinth, MS metro area",8.648076923076923,1.5634615384615385,1.7461538461538462,1.35
"Cornelia, GA metro area",66.69121447028424,11.635658914728682,14.709302325581396,7.423772609819121
"Corning, NY metro area",93.21141975308642,16.438271604938272,18.45679012345679,5.720679012345679
"Corsicana, TX metro area",49.56794871794872,8.602564102564102,10.501282051282052,6.114102564102564
"Corson County, SD",1.4,1.0,1.0,1.0
"Cortland County, NY",46.19874804381847,7.865414710485133,9.784037558685446,2.832550860719875
"Cortland, NY metro area",47.39972899728997,8.112466124661246,9.894308943089431,3.361788617886179
"Corvallis, OR metro area",113.47443181818181,19.88162878787879,22.03503787878788,15.503787878787879
"Coryell County, TX",105.9501811594203,18.55072463768116,21.791666666666668,13.851449275362318
"Coshocton County, OH",36.881889763779526,6.312710911136108,7.5984251968503935,4.203599550056243
"Coshocton, OH metro area",36.69230769230769,6.2890818858560795,7.528535980148884,4.104218362282879
"Costilla County, CO",8.417422867513611,1.3466424682395643,1.6642468239564427,1.1306715063520871
"Cottle County, TX",1.0,1.0,1.0,1.0
"Cotton County, OK",4.732510288065844,1.1111111111111112,1.0576131687242798,1.0864197530864197
"Cottonwood County, MN",14.355608591885442,2.3687350835322194,2.596658711217184,1.6694510739856803
"Covington County, AL",28.03841229193342,4.8681177976952625,5.1920614596670935,2.8361075544174135
"Covington, VA",7.126984126984127,1.3472222222222223,1.3630952380952381,1.2123015873015872
"Cowley County, KS",41.4389400921659,7.085253456221198,8.702764976958525,4.341013824884793
"Cowlitz County, WA",179.9531051964512,31.864385297845374,34.57667934093789,27.628643852978453
"Craig County, OK",8.261558784676353,1.463672391017173,1.5984147952443857,1.1981505944517834
"Craig County, VA",6.857784431137724,1.2679640718562875,1.3233532934131738,1.1302395209580838
"Craig, CO metro area",31.275342465753425,5.201369863013698,6.217808219178083,3.041095890410959
"Craighead County, AR",181.2481884057971,31.89673913043478,36.78894927536232,20.41304347826087
"Crane County, TX",4.709150326797386,1.1666666666666667,1.1437908496732025,1.0555555555555556
"Craven County, NC",198.9927536231884,35.59057971014493,42.585144927536234,18.496376811594203
"Crawford County, AR",79.01837270341207,13.863517060367455,13.505249343832022,9.384514435695538
"Crawford County, GA",6.015717092337917,1.117878192534381,1.2986247544204321,1.1316306483300589
"Crawford County, IA",13.009287925696594,2.1640866873065017,2.2012383900928794,1.390092879256966
"Crawford County, IL",5.997245179063361,1.140495867768595,1.2892561983471074,1.0964187327823691
"Crawford County, IN",10.055432372505543,1.6696230598669624,1.5676274944567627,1.2638580931263859
"Crawford County, KS",9.227099236641221,1.9465648854961832,2.4103053435114505,1.7633587786259541
"Crawford County, MI",26.04320987654321,4.452160493827161,4.080246913580247,2.378086419753086
"Crawford County, MO",23.690127077223853,3.8162267839687196,4.760508308895406,2.172043010752688
"Crawford County, OH",43.24481737413623,7.433366238894373,7.593287265547878,5.15004935834156
"Crawford County, PA",69.56221198156682,11.991705069124423,11.006451612903225,5.420276497695853
"Crawford County, WI",21.877717391304348,3.557065217391304,4.421195652173913,2.020380434782609
"Crawfordsville, IN metro area",62.41961852861036,10.791099000908265,11.07818865966005,8.19589891823605
"Creek County, OK",80.96380090497738,14.107692307692307,16.478733031674206,11.497737556561086
"Crenshaw County, AL",2.881868131868132,1.032967032967033,1.0302197802197801,1.0494505494505495
"Crescent City, CA metro area",1.8888888888888888,1.0,1.0,1.0
"Crestview, FL metro area",1163.0293797606093,206.81936887921654,223.66485310119694,135.8563656147987
"Crisp County, GA",5.881496881496881,1.3762993762993763,1.5135135135135136,1.1205821205821205
"Crittenden County, AR",13.387755102040817,2.816326530612245,3.064625850340136,1.9149659863945578
"Crittenden County, KY",4.961711711711712,1.162162162162162,1.1891891891891893,1.1193693693693694
"Crockett County, TN",13.070291777188329,2.179045092838196,2.222811671087533,1.6843501326259946
"Crockett County, TX",3.1552511415525113,1.0639269406392695,1.0684931506849316,1.0456621004566211
"Crook County, OR",50.19872958257713,8.60798548094374,10.39201451905626,6.20508166969147
"Crook County, WY",1.3636363636363635,1.3636363636363635,1.0,1.0
"Crosby County, TX",5.9425675675675675,1.2804054054054055,1.1756756756756757,1.1891891891891893
"Cross County, AR",14.081012658227849,2.2911392405063293,2.6265822784810124,1.5037974683544304
"Crossville, TN metro area",127.14663143989432,22.43461030383091,22.175693527080583,11.420079260237781
"Crow Wing County, MN",157.9258589511754,28.17721518987342,34.260397830018086,19.61482820976492
"Crowley County, CO",6.533333333333333,1.268627450980392,1.3647058823529412,1.1372549019607843
"Culberson County, TX",1.8548387096774193,1.0,1.0,1.0
"Cullman County, AL",56.87862796833773,9.927440633245382,10.770448548812665,5.259894459102902
"Cullman, AL metro area",72.16630901287553,12.535407725321889,14.143776824034335,7.24892703862661
"Cullowhee, NC metro area",81.26168224299066,14.132176234979973,14.986648865153539,6.1975967957276366
"Culpeper County, VA",81.71750433275564,14.429809358752166,18.251299826689774,9.885615251299827
"Cumberland County, IL",9.50098231827112,1.5599214145383105,1.5618860510805501,1.0982318271119842
"Cumberland County, KY",4.871134020618556,1.1262886597938144,1.1391752577319587,1.0309278350515463
"Cumberland County, ME",533.8681640625,94.65234375,99.826171875,76.83203125
"Cumberland County, NC",571.8403614457832,102.27861445783132,114.84186746987952,55.933734939759034
"Cumberland County, NJ",183.7012195121951,32.51829268292683,41.15121951219512,20.848780487804877
"Cumberland County, PA",393.05272108843536,70.31122448979592,77.93877551020408,53.65136054421769
"Cumberland County, TN",123.43800904977375,21.626244343891404,22.14027149321267,11.986425339366516
"Cumberland County, VA",18.653641207815276,2.902309058614565,2.079928952042629,1.3143872113676731
"Cumberland, MD metro area",110.7710843373494,19.454545454545453,23.835706462212485,12.05366922234392
"Cuming County, NE",7.438871473354232,1.3887147335423198,1.3699059561128526,1.1128526645768024
"Currituck County, NC",88.50943396226415,15.733153638814017,17.82210242587601,5.3719676549865225
"Curry County, NM",65.04421768707483,11.535714285714286,12.251700680272108,7.97108843537415
"Curry County, OR",45.6135881104034,7.900212314225053,10.13375796178344,4.182590233545648
"Custer County, CO",20.515243902439025,3.225609756097561,3.614329268292683,1.7530487804878048
"Custer County, ID",8.828313253012048,1.5753012048192772,1.355421686746988,1.1927710843373494
"Custer County, MT",2.1020408163265305,1.0,1.0,1.0
"Custer County, NE",2.4956521739130433,1.0782608695652174,1.0782608695652174,1.0347826086956522
"Custer County, OK",5.356020942408377,1.6963350785340314,2.324607329842932,1.5863874345549738
"Custer County, SD",18.775862068965516,3.1839080459770117,3.260536398467433,1.8869731800766283
"Cuyahoga County, OH",1825.2056074766356,327.66168224299065,395.3626168224299,239.2803738317757
"Dade County, GA",30.240887480190175,4.698890649762282,3.3502377179080822,1.9001584786053882
"Dade County, MO",5.759825327510917,1.1135371179039302,1.240174672489083,1.0611353711790392
"Daggett County, UT",3.5587529976019185,1.0359712230215827,1.160671462829736,1.0047961630695443
"Dakota County, MN",809.9402439024391,143.99756097560976,153.46829268292683,128.3109756097561
"Dakota County, NE",1.0,1.0,1.0,1.0
"Dale County, AL",47.1756345177665,8.03248730964467,8.244670050761421,3.883248730964467
"Dallam County, TX",2.0164835164835164,1.032967032967033,1.0274725274725274,1.0
"Dallas County, AL",20.439520958083833,3.2395209580838324,4.441916167664671,1.58562874251497
"Dallas County, AR",3.808641975308642,1.0123456790123457,1.0308641975308641,1.117283950617284
"Dallas County, IA",253.71277719112987,44.95353748680042,50.46990496304118,30.449841605068638
"Dallas County, MO",20.07725321888412,3.4141630901287554,3.5429184549356223,2.0
"Dalton, GA metro area",88.13213213213213,15.076576576576576,11.825825825825826,6.861861861861862
"Dane County, WI",916.8335467349552,163.4314980793854,176.3137003841229,124.13700384122919
"Daniels County, MT",1.0,1.0,1.5,1.0
"Danville, IL metro area",52.775729646697386,9.37173579109063,10.493087557603687,6.663594470046083
"Danville, KY metro area",57.58777633289987,10.028608582574773,11.919375812743823,6.29518855656697
"Danville, VA",24.148058252427184,4.388349514563107,4.475728155339806,2.3616504854368934
"Danville, VA metro area",56.76647398843931,9.802312138728324,10.591907514450867,6.0658959537572255
"Daphne, AL metro area",802.9212669683258,142.27692307692308,154.0343891402715,76.50407239819005
"Dare County, NC",176.9154616240267,31.20689655172414,30.64182424916574,15.696329254727475
"Darke County, OH",37.6235167206041,6.431499460625674,7.5091693635382954,4.355987055016182
"Darlington County, SC",45.24133949191686,7.7609699769053115,7.906466512702078,4.302540415704388
"Dauphin County, PA",412.55440414507774,73.5738341968912,81.1541450777202,57.91450777202073
"Davenport, IA metro area",546.4664429530201,97.25950782997762,93.51230425055928,58.92953020134228
"Davidson County, NC",246.86431014823262,43.81984036488027,49.826681870011406,33.0957810718358
"Davidson County, TN",1531.689,272.586,307.619,204.549
"Davie County, NC",62.34567901234568,10.819444444444445,12.748456790123457,6.950617283950617
"Daviess County, IN",24.473554735547356,4.134071340713407,4.218942189421894,2.6051660516605164
"Daviess County, KY",152.12967032967032,26.821978021978023,28.813186813186814,19.701098901098902
"Daviess County, MO",9.905077262693156,1.6467991169977925,1.8322295805739515,1.2008830022075054
"Davis County, IA",9.299539170506913,1.4516129032258065,1.4930875576036866,1.1152073732718895
"Davis County, UT",559.5869242199109,99.87072808320951,109.41604754829123,88.35809806835067
"Davison County, SD",19.692879914984058,3.392136025504782,3.4038257173219977,2.467587672688629
"Dawes County, NE",1.2,1.0,1.3333333333333333,1.0
"Dawson County, MT",3.6785714285714284,1.0446428571428572,1.0535714285714286,1.0
"Dawson County, NE",14.89217758985201,2.7568710359408035,2.8033826638477803,1.8477801268498943
"Dawson County, TX",3.7650273224043715,1.0874316939890711,1.0546448087431695,1.0710382513661203
"Day County, SD",3.8247422680412373,1.1391752577319587,1.2164948453608246,1.077319587628866
"Dayton, OH metro area",1288.6660633484164,228.70564098217815,254.8640881912131,190.11040027263218
"Dayton, TN metro area",53.663390663390665,9.095823095823096,6.169533169533169,3.36977886977887
"De Baca County, NM",2.3,1.0166666666666666,1.0333333333333334,1.0
"De Soto Parish, LA",12.414244186046512,2.1700581395348837,2.7281976744186047,1.755813953488372
"De Witt County, IL",8.133495145631068,1.4393203883495145,1.6019417475728155,1.2839805825242718
"DeKalb County, AL",55.33105335157319,9.63611491108071,9.792065663474693,4.73734610123119
"DeKalb County, IL",153.17357512953367,27.09715025906736,30.939119170984455,21.392487046632123
"DeKalb County, IN",57.73457508731082,10.037252619324796,10.20139697322468,7.674039580908032
"DeKalb County, MO",8.939716312056738,1.4893617021276595,1.5797872340425532,1.297872340425532
"DeKalb County, TN",29.01044083526682,4.845707656612529,5.98491879350348,3.12877030162413
"DeRidder, LA metro area",31.546351084812624,5.4191321499013805,5.752465483234714,3.2238658777120315
"DeSoto County, FL",32.735897435897435,5.555128205128205,6.7987179487179485,4.001282051282051
"DeSoto County, MS",344.3622377622378,61.25874125874126,62.22377622377623,39.38321678321678
"DeWitt County, TX",12.379073756432247,1.9639794168096054,2.3687821612349915,1.3259005145797598
"Deaf Smith County, TX",4.579365079365079,1.2063492063492063,1.2063492063492063,1.1468253968253967
"Dearborn County, IN",64.1828793774319,11.181582360570687,10.234760051880674,6.281452658884565
"Decatur County, GA",3.7566137566137567,1.029100529100529,1.2592592592592593,1.0343915343915344
"Decatur County, IA",8.997010463378176,1.6053811659192825,1.5560538116591929,1.2197309417040358
"Decatur County, IN",35.391627906976744,6.0,6.367441860465116,4.406511627906977
"Decatur County, KS",3.4680851063829787,1.0,1.0425531914893618,1.0
"Decatur County, TN",10.480369515011548,1.7344110854503465,1.7621247113163971,1.3048498845265588
"Decatur, AL metro area",185.86915887850466,32.95911214953271,35.02570093457944,23.32359813084112
"Decatur, IL metro area",134.28546409807356,23.90367775831874,27.197898423817865,12.82661996497373
"Decatur, IN metro area",28.404255319148938,4.882011605415861,4.636363636363637,3.218568665377176
"Deer Lodge County, MT",17.777486910994764,2.74869109947644,2.839005235602094,1.7473821989528795
"Defiance County, OH",45.85639958376691,7.882414151925078,8.806451612903226,5.544224765868886
"Defiance, OH metro area",45.467576791808874,7.873720136518771,8.941979522184301,5.078498293515358
"Del Norte County, CA",9.666666666666666,1.6666666666666667,1.0,1.0
"Del Rio, TX metro area",40.12326043737575,7.220675944333996,7.980119284294235,4.306163021868787
"Delaware County, IA",17.335714285714285,2.8857142857142857,3.192857142857143,2.1142857142857143
"Delaware County, IN",130.6630076838639,22.993413830954996,25.507135016465423,15.25027442371021
"Delaware County, NY",76.53671706263499,12.990280777537796,16.257019438444924,3.126349892008639
"Delaware County, OH",382.2011070110701,67.62915129151291,73.41512915129151,54.92988929889299
"Delaware County, OK",24.133534136546185,3.9508032128514055,5.382530120481928,2.3724899598393576
"Delaware County, PA",799.9823151125402,143.56913183279744,168.44694533762058,109.60289389067525
"Delta County, CO",53.89835164835165,9.263736263736265,10.881868131868131,5.440476190476191
"Delta County, MI",54.95038167938932,9.443702290076336,10.132633587786259,5.288167938931298
"Delta County, TX",7.983018867924528,1.460377358490566,1.5622641509433963,1.1905660377358491
"Deltona, FL metro area",1631.775337837838,293.2347972972973,330.4054054054054,177.36317567567568
"Deming, NM metro area",16.969811320754715,2.943396226415094,2.839622641509434,1.6584905660377358
"Denali Borough, AK",1.0357142857142858,1.0,1.0,1.0
"Dent County, MO",18.69811320754717,2.9568733153638815,3.6576819407008085,1.7398921832884098
"Denver County, CO",1450.622624434389,257.40090497737555,289.77737556561084,228.6235294117647
"Denver, CO metro area",5957.908771929825,1072.7684210526315,1214.1087719298246,969.3315789473684
"Des Moines County, IA",59.72055888223553,10.562874251497005,10.491017964071856,5.836327345309381
"Des Moines, IA metro area",1468.3074285714285,261.888,288.664,199.2777142857143
"Deschutes County, OR",585.6076923076923,103.86813186813187,117.19560439560439,83.02197802197803
"Desha County, AR",3.893617021276596,1.0904255319148937,1.074468085106383,1.047872340425532
"Detroit, MI metro area",2300.2696526508225,408.9325615248267,510.93916352415266,339.2786625733645
"Deuel County, NE",1.0,1.0,1.0,1.0
"Deuel County, SD",5.865921787709497,1.1396648044692737,1.1675977653631284,1.0391061452513966
"Dewey County, OK",3.66839378238342,1.0466321243523315,1.0362694300518134,1.0984455958549222
"Dickens County, TX",1.7245508982035929,1.125748502994012,1.0479041916167664,1.1497005988023952
"Dickenson County, VA",7.338509316770186,1.2841614906832297,1.3400621118012421,1.0714285714285714
"Dickey County, ND",3.6714285714285713,1.1142857142857143,1.0714285714285714,1.0142857142857142
"Dickinson County, IA",52.091503267973856,9.184640522875817,9.230392156862745,6.07516339869281
"Dickinson County, KS",14.689895470383275,2.4773519163763065,3.6149825783972127,1.9895470383275262
"Dickinson County, MI",41.240979381443296,6.96520618556701,7.221649484536083,3.4742268041237114
"Dickinson, ND metro area",36.285714285714285,5.944700460829493,5.577572964669739,1.6067588325652842
"Dickson County, TN",92.08241082410824,16.148831488314883,18.162361623616235,11.289052890528906
"Dillon County, SC",13.19538188277087,2.0106571936056836,1.9342806394316163,1.2042628774422734
"Dimmit County, TX",3.9839228295819935,1.1254019292604502,1.1189710610932475,1.0128617363344052
"Dinwiddie County, VA",33.667605633802815,5.746478873239437,6.769014084507043,4.51830985915493
"District of Columbia, DC",1060.900878293601,189.40526976160604,230.99372647427853,155.46047678795483
"Divide County, ND",2.6144578313253013,1.072289156626506,1.0,1.0240963855421688
"Dixie County, FL",14.930981595092025,2.455521472392638,2.9294478527607364,1.5276073619631902
"Dixon County, NE",2.7,1.0555555555555556,1.0333333333333334,1.0
"Dixon, IL metro area",39.88381742738589,6.869986168741355,8.568464730290456,4.640387275242047
"Dodge City, KS metro area",22.07777777777778,3.825,3.422222222222222,2.861111111111111
"Dodge County, GA",9.863520408163266,1.6466836734693877,1.9974489795918366,1.3826530612244898
"Dodge County, MN",33.528301886792455,5.738544474393531,6.247978436657682,4.6738544474393535
"Dodge County, NE",48.743859649122804,8.464912280701755,9.529824561403508,7.121052631578947
"Dodge County, WI",114.37643020594966,20.10983981693364,22.20137299771167,14.45766590389016
"Dolores County, CO",3.478787878787879,1.1939393939393939,1.0303030303030303,1.0484848484848486
"Dona Ana County, NM",257.24665981500516,45.4737923946557,47.45118191161357,29.453237410071942
"Doniphan County, KS",1.4651162790697674,1.1162790697674418,1.3488372093023255,1.0930232558139534
"Donley County, TX",3.058333333333333,1.15,1.2833333333333334,1.0083333333333333
"Dooly County, GA",4.619512195121951,1.2195121951219512,1.3219512195121952,1.0926829268292684
"Door County, WI",76.95817490494296,13.403041825095057,14.680608365019012,5.245247148288973
"Dorchester County, MD",54.516005121638926,9.45582586427657,11.921895006402048,5.8079385403329065
"Dorchester County, SC",401.3484995159729,71.16553727008713,77.2216844143272,51.12391093901258
"Dothan, AL metro area",141.5800193986421,24.598448108632397,14.58486905916586,7.2686711930164885
"Dougherty County, GA",6.091168091168091,1.3475783475783476,1.5384615384615385,1.0769230769230769
"Douglas County, CO",845.0245183887916,152.08406304728547,172.80735551663747,132.8231173380035
"Douglas County, IL",14.189356435643564,2.4405940594059405,2.6868811881188117,1.9653465346534653
"Douglas County, KS",142.20444444444445,25.223703703703702,26.38074074074074,16.533333333333335
"Douglas County, MN",68.66616766467065,11.964071856287426,13.414670658682635,7.652694610778443
"Douglas County, MO",17.930715935334874,2.9653579676674364,3.027713625866051,1.697459584295612
"Douglas County, NE",993.5718623481781,176.36437246963564,189.62854251012146,156.5080971659919
"Douglas County, NV",126.64207650273224,22.34153005464481,24.702185792349727,14.527322404371585
"Douglas County, OR",163.30769230769232,28.872596153846153,33.515625,22.271634615384617
"Douglas County, SD",2.361111111111111,1.0555555555555556,1.0,1.0
"Douglas County, WA",56.80887372013652,9.820250284414106,11.154721274175198,8.44141069397042
"Douglas County, WI",63.121532364597094,11.019815059445179,12.977542932628799,8.3223249669749
"Douglas, GA metro area",3.5,1.0950920245398772,1.098159509202454,1.1104294478527608
"Dover, DE metro area",286.0320699708455,51.033527696793,59.291545189504376,37.332361516034986
"Drew County, AR",9.387516254876463,1.5721716514954487,1.738621586475943,1.188556566970091
"DuBois, PA metro area",26.07699711260828,4.263715110683349,4.99711260827719,2.1847930702598655
"DuPage County, IL",1577.4497297297298,280.2648648648649,329.21513513513514,222.43891891891892
"Dublin, GA metro area",30.7183908045977,5.260536398467433,6.530651340996169,2.4118773946360155
"Dubois County, IN",42.536098310291855,7.304147465437788,6.800307219662058,4.591397849462366
"Dubuque County, IA",102.00260416666667,18.338541666666668,19.90625,13.484375
"Dubuque, IA metro area",116.39831528279181,20.48255114320096,21.782190132370637,16.56317689530686
"Duchesne County, UT",25.23645970937913,4.132100396301189,5.667107001321004,2.6155878467635403
"Dukes County, MA",26.599735799207398,4.357992073976222,5.088507265521796,2.298546895640687
"Dumas, TX metro area",8.4171974522293,1.5493630573248407,1.6990445859872612,1.414012738853503
"Duncan, OK metro area",44.68421052631579,8.091412742382271,8.74792243767313,5.185595567867036
"Dundy County, NE",1.0,1.0,1.0,1.0
"Dunklin County, MO",9.774928774928775,1.5156695156695157,1.1452991452991452,1.0427350427350428
"Dunn County, ND",1.9509803921568627,1.1862745098039216,1.0490196078431373,1.0
"Dunn County, WI",50.673949579831934,8.794957983193278,9.90420168067227,5.838655462184874
"Duplin County, NC",28.372844827586206,4.716594827586207,5.574353448275862,2.6627155172413794
"Durango, CO metro area",111.39770554493307,19.797323135755256,26.883365200764818,9.017208413001912
"Durant, OK metro area",49.92539109506618,8.653429602888087,10.382671480144404,5.847172081829122
"Durham County, NC",574.8867924528302,102.6400580551524,110.01596516690856,81.79970972423803
"Durham, NC metro area",1061.640562248996,188.3152610441767,200.80020080321285,141.96184738955824
"Dutchess County, NY",369.26021505376343,65.53225806451613,72.42043010752688,29.308602150537634
"Duval County, FL",1896.263797942002,336.9158091674462,388.6248830682881,267.3470533208606
